2026-07-29 11:29:17,791 | INFO | 25: 'Current Viral Load Q4'
2026-07-29 11:29:17,791 | INFO | 26: 'Date Of Current Viral Load Q4'
2026-07-29 11:29:17,791 | INFO | 27: 'Current Status (28 Days)'
2026-07-29 11:29:17,791 | INFO | 28: 'Current Status (90 Days)'
2026-07-29 11:29:17,791 | INFO | 29: 'Current Status Q1 (28 Days)'
2026-07-29 11:29:17,792 | INFO | 30: 'Current Status Q1 (90 Days)'
2026-07-29 11:29:17,792 | INFO | 31: 'Current Status Q2 (28 Days)'
2026-07-29 11:29:17,792 | INFO | 32: 'Current Status Q2 (90 Days)'
2026-07-29 11:29:17,792 | INFO | 33: 'Current Status Q3 (28 Days)'
2026-07-29 11:29:17,792 | INFO | 34: 'Current Status Q3 (90 Days)'
2026-07-29 11:29:17,792 | INFO | 35: 'Current Status Q4 (28 Days)'
2026-07-29 11:29:17,792 | INFO | 36: 'Current Status Q4 (90 Days)'
2026-07-29 11:29:17,792 | INFO | 37: 'Patient Has Died'
2026-07-29 11:29:17,793 | INFO | 38: 'Patient Deceased Date'
2026-07-29 11:29:17,793 | INFO | 39: 'Patient Transferred Out'
2026-07-29 11:29:17,793 | INFO | 40: 'Transferred Out Date'
2026-07-29 11:29:17,793 | INFO | 41: 'Patient Transferred In'
2026-07-29 11:29:17,793 | INFO | 42: 'Transferred In Date'
2026-07-29 11:29:17,793 | INFO | Cleaning data columns...
2026-07-29 11:29:17,796 | INFO | Dataset columns after cleaning:
2026-07-29 11:29:17,796 | INFO | 'State'
2026-07-29 11:29:17,796 | INFO | 'LGA'
2026-07-29 11:29:17,797 | INFO | 'Sex'
2026-07-29 11:29:17,797 | INFO | 'Patient Number'
2026-07-29 11:29:17,797 | INFO | 'Date Of Birth'
2026-07-29 11:29:17,797 | INFO | 'Age at ART Initiation'
2026-07-29 11:29:17,797 | INFO | 'Current Age'
2026-07-29 11:29:17,797 | INFO | 'ART Start Date'
2026-07-29 11:29:17,798 | INFO | 'Last Drug Pickup date'
2026-07-29 11:29:17,798 | INFO | 'Last Drug Pickup date Q1'
2026-07-29 11:29:17,798 | INFO | 'Last Drug Pickup date Q2'
2026-07-29 11:29:17,798 | INFO | 'Last Drug Pickup date Q3'
2026-07-29 11:29:17,798 | INFO | 'Last Drug Pickup date Q4'
2026-07-29 11:29:17,798 | INFO | 'Last Regimen'
2026-07-29 11:29:17,799 | INFO | 'Last Clinic Visit Date'
2026-07-29 11:29:17,799 | INFO | 'Days Of ARV Refill'
2026-07-29 11:29:17,799 | INFO | 'Pregnancy Status'
2026-07-29 11:29:17,799 | INFO | 'Current Viral Load'
2026-07-29 11:29:17,799 | INFO | 'Date Of Current Viral Load'
2026-07-29 11:29:17,799 | INFO | 'Current Viral Load Q1'
2026-07-29 11:29:17,799 | INFO | 'Date Of Current Viral Load Q1'
2026-07-29 11:29:17,800 | INFO | 'Current Viral Load Q2'
2026-07-29 11:29:17,800 | INFO | 'Date Of Current Viral Load Q2'
2026-07-29 11:29:17,800 | INFO | 'Current Viral Load Q3'
2026-07-29 11:29:17,800 | INFO | 'Date Of Current Viral Load Q3'
2026-07-29 11:29:17,800 | INFO | 'Current Viral Load Q4'
2026-07-29 11:29:17,800 | INFO | 'Date Of Current Viral Load Q4'
2026-07-29 11:29:17,800 | INFO | 'Current Status (28 Days)'
2026-07-29 11:29:17,800 | INFO | 'Current Status (90 Days)'
2026-07-29 11:29:17,800 | INFO | 'Current Status Q1 (28 Days)'
2026-07-29 11:29:17,800 | INFO | 'Current Status Q1 (90 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q2 (28 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q2 (90 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q3 (28 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q3 (90 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q4 (28 Days)'
2026-07-29 11:29:17,801 | INFO | 'Current Status Q4 (90 Days)'
2026-07-29 11:29:17,802 | INFO | 'Patient Has Died'
2026-07-29 11:29:17,802 | INFO | 'Patient Deceased Date'
2026-07-29 11:29:17,802 | INFO | 'Patient Transferred Out'
2026-07-29 11:29:17,802 | INFO | 'Transferred Out Date'
2026-07-29 11:29:17,802 | INFO | 'Patient Transferred In'
2026-07-29 11:29:17,802 | INFO | 'Transferred In Date'
2026-07-29 11:29:17,802 | INFO | Dataset loaded successfully (304,273 rows × 43 columns).
2026-07-29 11:29:17,803 | INFO | ============================================================
2026-07-29 11:29:17,803 | INFO | RUNNING DATASET VALIDATION
2026-07-29 11:29:17,803 | INFO | ============================================================
2026-07-29 11:29:17,803 | INFO | Checking required columns...
2026-07-29 11:29:17,803 | INFO | Required columns verified.
2026-07-29 11:29:17,808 | INFO | Duplicate Patient Numbers: 0
2026-07-29 11:29:17,873 | INFO | Negative Age at ART Initiation values: 50
2026-07-29 11:29:17,874 | INFO | Patients older than 100 years: 10
2026-07-29 11:29:17,882 | INFO | Invalid pregnancy records: 0
2026-07-29 11:29:17,885 | INFO | Transferred Out without date: 0
2026-07-29 11:29:17,887 | INFO | Missing deceased dates: 0
2026-07-29 11:29:17,889 | INFO | Negative refill records: 0
